url,post,likes,comments,date
https://www.facebook.com/natasha.petrova.50/timeline/story?ut=32&wstart=-2051193600&wend=2147483647&hash=280489178634825&pagefilter=3&ustart=1,Photo/Repost,0,0,"1 сентября 2011 г. в 12:04"
https://www.facebook.com/natasha.petrova.50/posts/206719049345172,"so sick of glendale -_- wanna save up money and go to russia in summer, anyone down to come?",2,14,"8 марта 2011 г. в 6:30"
https://www.facebook.com/photo.php?fbid=206482422702168&set=a.105549199462158.11194.100000212343014&type=3,"lol OWNEDDDDD",10,0,"7 марта 2011 г. в 9:07"
https://www.facebook.com/natasha.petrova.50/posts/206480032702407,"And to all the people who visit and complain about my pet.... they live here u dont. if u dont want there hair on ur clothes, stay off the furniture(thats why its called FURniture. i like my pets more then most people. to me they are adopted sons/daughters who are short, hairy, walk on all fours and dont speak clearly.",4,0,"7 марта 2011 г. в 8:48"
https://www.facebook.com/natasha.petrova.50/posts/206480012702409,"dogs n cats are better then kids because 1.eat less 2.dont ask for money all the time 3.are easier to train 4.normaly come when called 5.never ask to drive the car 6.dont hang out with drug using people 7.dont smoke or drink 8.dont want to wear ur clothes 9.wont have to buy the latest fashion 10.dont need a gazillion dolars for college 11.if they get pregnant u can sell their children.",6,7,"7 марта 2011 г. в 8:48"
https://www.facebook.com/natasha.petrova.50/posts/206477742702636,"Isnt it sad when you can get hurt so much, you can finally say, ""Im used to it.""",4,0,"7 марта 2011 г. в 8:30"
https://www.facebook.com/natasha.petrova.50/posts/206470249370052,"so if i go to sleep dont wake me uppp cuz only in my dreams can i fly away.. <3",4,0,"7 марта 2011 г. в 7:39"
https://www.facebook.com/photo.php?fbid=206377092712701&set=a.105549199462158.11194.100000212343014&type=3,"10th grade i think, i want my hair backkkkk",6,10,"6 марта 2011 г. в 23:37"
https://www.facebook.com/natasha.petrova.50/posts/206357139381363,"how do people have fun in life when they care so much about wat other people think?",3,19,"6 марта 2011 г. в 22:06"
https://www.facebook.com/natasha.petrova.50/posts/206201442730266,"im cvool",0,34,"6 марта 2011 г. в 8:09"
https://www.facebook.com/natasha.petrova.50/posts/205985249418552,"its just fun and games [;",3,3,"5 марта 2011 г. в 11:44"
https://www.facebook.com/natasha.petrova.50/posts/205815109435566,"I wish heaven had a phone so I could hear your voice again, I thought of you today, but that is nothing new. I thought about you yesterday and the day before that too. I think of you silence, I often speak your name. all I have are memories and your picture in a frame your memory is a keepsake from which ill never part. God has you in his arms and I have u in my heart.",4,0,"4 марта 2011 г. в 19:55"
https://www.facebook.com/natasha.petrova.50/posts/205705316113212,"Your smile looks adorable on you! You should wear it more often",5,1,"4 марта 2011 г. в 8:55"
https://www.facebook.com/natasha.petrova.50/posts/205704166113327,"A Best friend? What’s that. ohh, the lying, back stabbing bitches that go to my school. yea fuck that o.O",2,0,"4 марта 2011 г. в 8:45"
https://www.facebook.com/natasha.petrova.50/posts/205644082786002,"Pushing obese people on a wheelchair isnt an easy thing to do",3,4,"4 марта 2011 г. в 2:35"
https://www.facebook.com/natasha.petrova.50/posts/205175642832846,"gym relaxes me so much, i love it <3 i go there all pissed and i come out feeling better <3",5,0,"2 марта 2011 г. в 8:17"
https://www.facebook.com/natasha.petrova.50/posts/205103732840037,"Hate having to go to work when im just not in the mood n everyone pisses me off -_- gonna be a long day at work today -_-",2,1,"2 марта 2011 г. в 1:41"
https://www.facebook.com/natasha.petrova.50/posts/204635432886867,"when u like a guy, every other girl that talks to him is a slut ROFL",6,0,"28 февраля 2011 г. в 9:30"
https://www.facebook.com/natasha.petrova.50/posts/204626146221129,"GREAT, time for another week of school and work until the weekend -_- sick of the same routine everyday",4,0,"28 февраля 2011 г. в 8:14"
https://www.facebook.com/photo.php?fbid=204394036244340&set=a.105549199462158.11194.100000212343014&type=3,"why cant there be guys like this in glendale -__- HES SO FREAKING HOT!",9,12,"27 февраля 2011 г. в 13:02"
https://www.facebook.com/natasha.petrova.50/posts/204364242913986,"1994. Birth of justin bieber.1995.﻿ Death of Eazy E.1996. Death﻿ Tupac.1997.﻿ Death of Biggie4 of the most horrible years ever",2,19,"27 февраля 2011 г. в 9:17"
https://www.facebook.com/natasha.petrova.50/posts/203802726303471,"I DONT GIVE A FUCK IF U LIKE MY HAIR OR NOT, I DID IT FOR ME NOT FOR ANYBODY ELSE, now STFU and dont tell me to ""dye my hair darker"" GET IT THROUGH UR HEADS THAT IM NOT BLONDE FOR U, k thanks for understanding all the people that are telling me to go darker [:",2,5,"25 февраля 2011 г. в 5:42"
https://www.facebook.com/natasha.petrova.50/posts/203054203044990,""" as long as u got a vagina, u run this motherfucking world"" <<<<HELLL YES, U GOT THAT RIGHT!",7,11,"22 февраля 2011 г. в 10:33"
https://www.facebook.com/natasha.petrova.50/posts/203048716378872,"FUCK U FUCK U FUCK U FUCK U FUCK U, i hope u burn in hell for every tear u made me cry and every night that i cried myself to sleep, that made me feel better wriitng that.",3,0,"22 февраля 2011 г. в 9:46"
https://www.facebook.com/natasha.petrova.50/posts/202770019740075,"wow just wow, still cant bileve ima graduate soon, i still remember middle school perfectly o.O TIME FLIESSS",3,0,"21 февраля 2011 г. в 8:41"
https://www.facebook.com/natasha.petrova.50/posts/202508943099516,"when ur checking out a girl, please dont make it obvious, thank you.",7,4,"20 февраля 2011 г. в 9:20"
https://www.facebook.com/natasha.petrova.50/posts/201735829843494,"people that generalize PISS ME THE FUCK OFF!",2,6,"17 февраля 2011 г. в 8:32"
https://www.facebook.com/natasha.petrova.50/posts/111894618885746,"ya xochu ruski malchik :D",2,4,"14 февраля 2011 г. в 11:08"
https://www.facebook.com/natasha.petrova.50/posts/172376182808660,"next paycheck ima get a tattoo finally [[[[:",2,7,"14 февраля 2011 г. в 8:14"
https://www.facebook.com/natasha.petrova.50/posts/141415095922646,"Whoever said you cant buy happiness forgot little puppies.",1,0,"14 февраля 2011 г. в 2:34"
https://www.facebook.com/natasha.petrova.50/posts/201723686509035,"it seems the harder i try, i just wanna break down and cry.. <3",3,5,"14 февраля 2011 г. в 1:43"
https://www.facebook.com/natasha.petrova.50/posts/164642956920468,"is it only me that wants a bf that WONT buy me flowers and stuff on valentines day?",1,3,"14 февраля 2011 г. в 0:09"
https://www.facebook.com/natasha.petrova.50/posts/168681659846244,"fucking hate people that have the guts to kill an innocent animal, i hope everyone that hurts an animal goes to hell fucking piece of shits -__-",5,7,"13 февраля 2011 г. в 23:47"
https://www.facebook.com/natasha.petrova.50/posts/199446073399943,"random guys outside that call me beautiful make me smile... <3",2,7,"13 февраля 2011 г. в 9:30"
https://www.facebook.com/natasha.petrova.50/posts/111168908959349,"love it when i have money in the bank which i worked for [[[:",5,4,"13 февраля 2011 г. в 4:25"
https://www.facebook.com/natasha.petrova.50/posts/163171030398848,"wake me up when may ends.",1,3,"12 февраля 2011 г. в 7:06"
https://www.facebook.com/natasha.petrova.50/posts/202222866457868,"wanna freaking move to a place with no people around me fuck -_-",2,2,"11 февраля 2011 г. в 10:44"
https://www.facebook.com/natasha.petrova.50/posts/166235786757621,"dont mess with my mannnnnn, ima be the one to break it to u, heres a lil advice to u, FIND UR OWN MAN [;",0,2,"11 февраля 2011 г. в 8:40"
https://www.facebook.com/natasha.petrova.50/posts/199268270085792,"Click ""like"" if your happy you met me. Put this as your status and see how many ""likes"" you get",6,0,"11 февраля 2011 г. в 7:48"
https://www.facebook.com/natasha.petrova.50/posts/193775660641734,"guy:are u russian?me:yesguy: oooo thats why u have a very pretty faceROFL",2,5,"10 февраля 2011 г. в 6:43"
https://www.facebook.com/natasha.petrova.50/posts/199604763390293,"══════════════ ೋღ☃ღೋ══════════════╗☼ If you have an amazing mother, put this as your status ☼╚══════════════ ೋღ☃ღೋ═════════════",2,0,"9 февраля 2011 г. в 7:12"
https://www.facebook.com/natasha.petrova.50/posts/145274548866475,"its so funny when someone tries to make me jealous but fails miserably :P",4,0,"7 февраля 2011 г. в 7:37"
https://www.facebook.com/natasha.petrova.50/posts/165287013519534,"i need a tan ASAP -_-",2,3,"5 февраля 2011 г. в 14:32"
https://www.facebook.com/natasha.petrova.50/posts/132774143456796,"monthly piece of shit and being sick at the same time is the worst combination -___-",0,0,"5 февраля 2011 г. в 8:16"
https://www.facebook.com/natasha.petrova.50/posts/132441016821319,"respect peoples relationships. theres so many other fish in the sea, so why mess with one thats already been caught.",2,0,"4 февраля 2011 г. в 8:50"
https://www.facebook.com/natasha.petrova.50/posts/174984249213075,"i just had to get sick before the weekend -__-",3,11,"4 февраля 2011 г. в 8:01"
https://www.facebook.com/photo.php?fbid=198091173541293&set=a.105549199462158.11194.100000212343014&type=3,"if someone can buy me a dog that acts and looks exactly like her, ill love u forever",3,12,"4 февраля 2011 г. в 7:49"
https://www.facebook.com/natasha.petrova.50/posts/180950285277291,"what do u do when ur reality is even worse then ur nightmares?",2,6,"3 февраля 2011 г. в 9:16"
https://www.facebook.com/natasha.petrova.50/posts/190265557657747,"i give up.",2,5,"3 февраля 2011 г. в 6:01"
https://www.facebook.com/natasha.petrova.50/posts/149175311805791,"whos down to be in the acting industry with me after i turn 18?? u get paid over minimum wage and u meet famous people AND ur on tv? [;",1,5,"1 февраля 2011 г. в 9:55"
https://www.facebook.com/natasha.petrova.50/posts/194831893860187,"i hate that i like a guy so freaking fast -_- but i guess it equals out since i can get over them really quick...",7,9,"1 февраля 2011 г. в 8:30"
https://www.facebook.com/natasha.petrova.50/posts/139021629495944,"like this nd ill answer [:Are you worth my time ?Would i go out with you?Sexy, cute, ok, ugly, fine ?Would i fight for you?Have i ever liked you?What are you to me ?How close are we 1 to 10?Whats your best feature?Me+you+room",12,1,"1 февраля 2011 г. в 8:15"
https://www.facebook.com/natasha.petrova.50/posts/131238833610454,"If your relationship has more issues than a magazine stand, then I suggest you cancel your subscription",6,0,"31 января 2011 г. в 11:09"
https://www.facebook.com/natasha.petrova.50/posts/168005299912572,"if any of my classes change tomorow, ima shoot myself.",3,2,"31 января 2011 г. в 7:46"
https://www.facebook.com/natasha.petrova.50/posts/172947166083128,"frozen yogurt today? i think so :P i guess no car wash -__-",2,13,"31 января 2011 г. в 2:12"
https://www.facebook.com/photo.php?fbid=196641620352915&set=a.105549199462158.11194.100000212343014&type=3,<3,4,13,"30 января 2011 г. в 9:48"
https://www.facebook.com/natasha.petrova.50/posts/130114760388775,"Rofl so im walking n this asian guy passes by so i smile at him n 3 streets later, he stalks me n says ""i saw u whilerunning n i was wondering if we could get to know each other"" rofl :D",3,6,"29 января 2011 г. в 3:13"
https://www.facebook.com/natasha.petrova.50/posts/195893120425056,"""mom my friends dont care if my room is a mess, they just care if we have food"" <<<<rofl so true :D",3,12,"27 января 2011 г. в 8:20"
https://www.facebook.com/natasha.petrova.50/posts/183951081636487,"i hate it how when i talk about my problems to a friend, they change the subject but when they talk to me about a problem i listen for hours -_-",6,6,"26 января 2011 г. в 8:38"
https://www.facebook.com/natasha.petrova.50/posts/136870519708887,"paycheck on thursday? i think so <3",4,2,"26 января 2011 г. в 7:35"
https://www.facebook.com/natasha.petrova.50/posts/121762407897191,"only 2 more finals to go then 4 day weekend <3",2,1,"26 января 2011 г. в 0:48"
https://www.facebook.com/natasha.petrova.50/posts/188934657800667,"i hate people.",2,0,"26 января 2011 г. в 0:13"
https://www.facebook.com/natasha.petrova.50/posts/124629607606643,"you claim that you are one of a kind, but i come across your kind all the time [:",3,3,"24 января 2011 г. в 10:16"
https://www.facebook.com/natasha.petrova.50/posts/103452556399330,"""Date him so i can stare at him all day ""-TAG, rofl wat a friend i have, she wants me to date a hot guy so she can stare at him WHILE HES DATING ME haha <3",2,2,"24 января 2011 г. в 8:39"
https://www.facebook.com/natasha.petrova.50/posts/194216073927931,"Like this and i will answer...1. Whats your name saved on my phone?2. How long have I known you?3. Whats my most memorable moment w/ you?4. Do you mean a lot to me?5. Word to describe you?6. Would I care if I lost you?7. What I love about you?8. What I hate about you?9. What color you remind me of?",12,0,"24 января 2011 г. в 6:27"
https://www.facebook.com/natasha.petrova.50/posts/183734851649028,"Kristina Nicolette Avagyan i cant post anything on ur wall so not my fault :D",1,4,"21 января 2011 г. в 9:40"
https://www.facebook.com/natasha.petrova.50/posts/190619824298016,"wow so many people have no respect at all these days -_-",3,1,"21 января 2011 г. в 8:31"
https://www.facebook.com/natasha.petrova.50/posts/183566488331751,<3,3,2,"20 января 2011 г. в 9:24"
https://www.facebook.com/natasha.petrova.50/posts/194018767279301,"im never getting married, i cant imagine ever leaving my mom [: shes more important then any guy will ever be <3",4,4,"20 января 2011 г. в 8:38"
https://www.facebook.com/natasha.petrova.50/posts/160796623968067,"At the doctor for fucking 2 hours already -_- n i thought ima finally have time to just stay home n chill for once ): fuck my busy life -_-",3,3,"20 января 2011 г. в 2:01"
https://www.facebook.com/natasha.petrova.50/posts/190824964276247,"Like this & Ill answer these question:1. What comes to mind when I hear your name?2. Are you cute/hot/pretty?3. Do you mean alot to me?4. Would I hug you?5. Are you a likeable person?6. Will I be there for you?7. Best feature8. Rate 1-10",6,0,"19 января 2011 г. в 10:10"
https://www.facebook.com/natasha.petrova.50/posts/182587858442048,"lets not play this game. ill tear you to pieces, ill be the biggest bitch u ever met [:",1,0,"19 января 2011 г. в 9:10"
https://www.facebook.com/natasha.petrova.50/posts/185716514786644,"I don’t think I know what it is to be truly happy. And I say this not in a pity way, I think I just have a lot of experiencing left to do.",3,0,"18 января 2011 г. в 8:04"
https://www.facebook.com/natasha.petrova.50/posts/184500994908173,"ty all the guys in the past for making it nearly impossible for me to trust anyone. assholes -__-",3,0,"17 января 2011 г. в 23:37"
https://www.facebook.com/natasha.petrova.50/posts/103468123060585,]:,1,1,"17 января 2011 г. в 23:10"
https://www.facebook.com/natasha.petrova.50/posts/143724485686021,"if u IM me or text me 4545 times and i dont reply then that should give u a hint that i dont wanna talk to u and that ur annoying, ok gnite",2,4,"14 января 2011 г. в 11:19"
https://www.facebook.com/natasha.petrova.50/posts/164860453560318,"""my middle finger gets a boner when i tihnk of u"" <<<<< ROFL",6,10,"14 января 2011 г. в 10:54"
https://www.facebook.com/natasha.petrova.50/posts/190196337658800,"hell yea finally friday and then weekend <3 no school, work, or exericse until monday [[[:",4,3,"14 января 2011 г. в 9:59"
https://www.facebook.com/natasha.petrova.50/posts/118381348234624,"Good days always come around the oddest corners <3",5,1,"13 января 2011 г. в 10:08"
https://www.facebook.com/natasha.petrova.50/posts/191666824177456,"5 more fucking months till this piece of shit called school is done, cant fucking wait [[[:",4,0,"11 января 2011 г. в 11:23"
https://www.facebook.com/natasha.petrova.50/posts/192549837427556,"1.Are you cute?2.Do i love you?3.Do i like your default?4.Should we kick it?5.Should we text?6.Rate 1 - 107.Would i hug you?8.Would i give you my number?",7,1,"11 января 2011 г. в 10:52"
https://www.facebook.com/natasha.petrova.50/posts/144101092313560,"im sorry buddy but once u lie to me, i have the right to be a bitch [:",3,2,"11 января 2011 г. в 10:04"
https://www.facebook.com/natasha.petrova.50/posts/120730111329214,"Motherfucking school i hate uuuu, u ruined my mood n sleep ): sorry had to take out my anger somewhere",6,6,"10 января 2011 г. в 18:38"
https://www.facebook.com/natasha.petrova.50/posts/121358397934599,"Cant freaking sleep -_- so much for sleeping early ):",2,0,"10 января 2011 г. в 13:41"
https://www.facebook.com/natasha.petrova.50/posts/173443622692871,"i feel bad for guys with girlfriends that put on so much coverup...",1,2,"10 января 2011 г. в 2:48"
https://www.facebook.com/natasha.petrova.50/posts/180582458631844,"someone call me or text me at 3 and wake me up, ok thanks :D",2,3,"9 января 2011 г. в 18:20"
https://www.facebook.com/natasha.petrova.50/posts/189361991076610,"this break was the best i ever had <3 too bad there is only one more day ]: FREAKING KILL",2,0,"9 января 2011 г. в 11:43"
https://www.facebook.com/natasha.petrova.50/posts/167600056617770,"FUCK SCHOOL ok gnite/good morning [:",2,1,"8 января 2011 г. в 16:42"
https://www.facebook.com/natasha.petrova.50/posts/186190538075487,"Even a good player could someday be a toy of a better player. The game is called karma.",3,2,"8 января 2011 г. в 13:07"
https://www.facebook.com/natasha.petrova.50/posts/173827779319507,"Hubby Week! If you have a husband who is your best friend, who works hard for you, who has been with you through thick and thin, who loves you at highest even when youre at your worst, and whom you are PROUD to be married to, copy and paste this with the date you were married! 06/06/01 :D",0,8,"8 января 2011 г. в 1:31"
https://www.facebook.com/photo.php?fbid=189944337689310&set=a.105549199462158.11194.100000212343014&type=3,"ima gonna win for every single one :P",3,25,"6 января 2011 г. в 11:44"
https://www.facebook.com/natasha.petrova.50/posts/168566469853070,"Ani Sophie I FUCKING LOVE U! <33333 only person that can cheer me up when im at the lowest point in my life <3",1,2,"6 января 2011 г. в 10:52"
https://www.facebook.com/natasha.petrova.50/posts/142475725808967,"off to run after 345435 years, no more subway at 3 am ]:",2,1,"6 января 2011 г. в 6:01"
https://www.facebook.com/natasha.petrova.50/posts/184904194871300,"FUCK FAKE FRIENDS -__-",11,2,"6 января 2011 г. в 4:17"
https://www.facebook.com/natasha.petrova.50/posts/186641131361345,"her bodies perfect, she dont need makeup, she really aint worth it cuz she gotta wake up and see that there is more to life then looking good........it takes more then nice tities and a tan to keep a man <3",1,20,"5 января 2011 г. в 11:29"
https://www.facebook.com/natasha.petrova.50/posts/180635188624202,"I wish heaven had a phone, so I could hear your voice again...I thought of you today, but that was nothing new. I thought about you yesterday & the days before that too. I think of you in silence and often speak your name. All I have are the memories and your picture in a frame :/",1,0,"5 января 2011 г. в 9:40"
https://www.facebook.com/natasha.petrova.50/posts/190211117659042,"That’s the best revenge of all: happiness. Nothing drives people crazier than seeing someone have a good fucking life <3",2,1,"5 января 2011 г. в 9:34"
https://www.facebook.com/natasha.petrova.50/posts/171136432928346,"took a nap and now my hair looks like i got attacked by an animal -_-",4,27,"5 января 2011 г. в 4:59"
https://www.facebook.com/natasha.petrova.50/posts/124307830970492,"subway at 3 am <3 driving at 3 am <3",3,5,"4 января 2011 г. в 14:26"
https://www.facebook.com/natasha.petrova.50/posts/178182225546855,"dont tell me to not talk to guys, dont tell me to not kick it with guys, dont tell me that i cant be out late, dont tell me to not do this do that, thank you. im bored [:",2,34,"4 января 2011 г. в 13:10"
https://www.facebook.com/natasha.petrova.50/posts/187359301275347,"ROFLLLLL just saw something that completely made my night ♥ wat a desperate ass hoe :D",2,6,"3 января 2011 г. в 10:55"
https://www.facebook.com/natasha.petrova.50/posts/158183477563047,"can u guys not poke back so fast? THANK U VERY MUCH",0,19,"3 января 2011 г. в 6:53"
https://www.facebook.com/natasha.petrova.50/posts/179027542118065,"first day of the year was a success <3 being happy <3",4,0,"2 января 2011 г. в 9:44"
https://www.facebook.com/natasha.petrova.50/posts/153149971402568,"is the mall and shit opened today?",0,2,"1 января 2011 г. в 23:23"
https://www.facebook.com/natasha.petrova.50/timeline/story?ut=32&wstart=-2051193600&wend=2147483647&hash=203986852951725&pagefilter=3&ustart=1,Photo/Repost,0,0,"25 февраля 2011 г. в 22:05"
https://www.facebook.com/natasha.petrova.50/posts/156785954369081,"I lobe u guys, hapy nerw yesrr ((/",3,2,"1 января 2011 г. в 10:40"
https://www.facebook.com/natasha.petrova.50/posts/168019269907303,<3,3,1,"1 января 2011 г. в 3:52"
https://www.facebook.com/natasha.petrova.50/posts/143310022389908,"get fucked up tonite? i think so :P dont drink and drive tonite kids <3",1,13,"1 января 2011 г. в 3:37"
https://www.facebook.com/natasha.petrova.50/posts/174798269226974,"It’s funny how the people that know the least about you, always have the most to say..",2,0,"1 января 2011 г. в 0:40"
https://www.facebook.com/natasha.petrova.50/posts/124124394321488,"ROFL WTF1.go to google translate2.english->french3.type in take a dirty picture for me4.copy and paste the translated text and reverse language to french->english5. look at the resulting text",0,3,"1 января 2011 г. в 0:20"
https://www.facebook.com/natasha.petrova.50/posts/181665268529423,"u always know what is in my mind, ur sweetest kiss makes me feel so right and i cannot find enough words to tell u how much i love u <3",1,0,"31 декабря 2010 г. в 23:53"
https://www.facebook.com/natasha.petrova.50/posts/129994677064419,"pelemeni, blinkchik, or ham n cheese hot pocket for breakfast???",2,10,"30 декабря 2010 г. в 23:54"
https://www.facebook.com/natasha.petrova.50/posts/114960208576898,"what to do today? hmmm",1,1,"30 декабря 2010 г. в 23:44"
https://www.facebook.com/natasha.petrova.50/posts/188240531189212,"ROFL looks like some guy i know :D",2,3,"30 декабря 2010 г. в 13:44"
https://www.facebook.com/natasha.petrova.50/posts/178029975552645,"Inbox Me. . .WHY AM I SO BOREDGreen:I wanna mess aroundBlack:I wanna kiss youYellow:I think your cuteGrey: I wanna be friends...Pink:I like youRed:I use to like youBlue:I love youPurple:I wanna chillOrange:I HATE YOU",1,4,"30 декабря 2010 г. в 12:12"
https://www.facebook.com/natasha.petrova.50/posts/141738512550100,"the songs people make rofl",1,1,"30 декабря 2010 г. в 12:09"
https://www.facebook.com/natasha.petrova.50/posts/188046097879134,Photo/Repost,1,0,"30 декабря 2010 г. в 12:03"
https://www.facebook.com/natasha.petrova.50/posts/181185158566416,"it pisses me off when guys dont show a girl that they still give a shit about her, it wont make u less of a man if u show that u care about her -__-",0,0,"30 декабря 2010 г. в 0:04"
https://www.facebook.com/natasha.petrova.50/posts/143806279008380,"oh gosh my brother complains so much -___-",0,0,"29 декабря 2010 г. в 23:39"
https://www.facebook.com/natasha.petrova.50/posts/118387754897577,"i dont wanna run away but icant take it i dont understand, if im not made for u then why does my heart tell me that i am, is there anyway i can stay in ur arms?",0,0,"29 декабря 2010 г. в 14:05"
https://www.facebook.com/natasha.petrova.50/posts/180508268640082,"entertain me entertain meee",0,0,"28 декабря 2010 г. в 21:04"
https://www.facebook.com/natasha.petrova.50/posts/142866995766942,"Why is it that everytime i go to kozanyan, everyone stares at me like i not supposedto be there? ):",0,0,"28 декабря 2010 г. в 20:18"
https://www.facebook.com/natasha.petrova.50/posts/180870751931739,"Like this and ill answer these questions :)1. Would I date you ?2. Do I love you ?3. Do I like your default ?4. Rate 1-10",0,0,"28 декабря 2010 г. в 19:00"
https://www.facebook.com/natasha.petrova.50/posts/172510619454054,"You’ll never know how it feels to have the one person who means everythingto you make you feel like you’re nothing.",0,0,"28 декабря 2010 г. в 13:42"
https://www.facebook.com/natasha.petrova.50/posts/187326337951014,"cheese fries <333333333",0,0,"28 декабря 2010 г. в 2:47"
https://www.facebook.com/natasha.petrova.50/posts/155094181205695,"why do girls say ""EWWWW"" when someone asks them if they had sex? o.O",0,0,"27 декабря 2010 г. в 12:34"
https://www.facebook.com/natasha.petrova.50/posts/164534633591082,"everything i like is either illegal, immoral, fattening, addicting, expensive, or impossible -__-",0,0,"27 декабря 2010 г. в 0:11"
https://www.facebook.com/natasha.petrova.50/posts/185113424834606,"so many lesbians these days..",7,5,"26 декабря 2010 г. в 11:23"
https://www.facebook.com/natasha.petrova.50/posts/141804515872881,"But its ironic, because thats how I live my life. I smile on the outside, and everyone thinks Im doing fine, but Im always dying on the inside. Always one step away from the edge, ya know? I cant be happy with who I am, because I dont know who I am anymore, I LOVE U QUOTE <3",4,3,"26 декабря 2010 г. в 9:55"
https://www.facebook.com/natasha.petrova.50/posts/188064981208062,"i love knives especially the big sharp ones <3",2,4,"26 декабря 2010 г. в 8:48"
https://www.facebook.com/natasha.petrova.50/posts/152120404839665,"""if we were in russia, u wouldnt be going out with guys and be like this"" GET OVER IT WE DONT LIVE IN RUSSIA FUCK, fucking sick of being treated like im 10 -__-",5,8,"26 декабря 2010 г. в 4:49"
https://www.facebook.com/natasha.petrova.50/posts/180017982016326,"you think youll figure me out tonight but i dont care. i wonder if im just built this way cause every man that i know makes me feel like im to blame.",1,19,"25 декабря 2010 г. в 22:56"
https://www.facebook.com/natasha.petrova.50/posts/179343118751139,"Been holding this pain inside for so longthough the rain never goes away",2,9,"25 декабря 2010 г. в 22:49"
https://www.facebook.com/natasha.petrova.50/posts/164989713543610,"ONCE AGAIN STFU",1,0,"25 декабря 2010 г. в 11:03"
https://www.facebook.com/natasha.petrova.50/posts/117324298336807,STFU,1,2,"25 декабря 2010 г. в 11:01"
https://www.facebook.com/natasha.petrova.50/posts/188513174492202,"who knows if ralphs is open now?",1,10,"25 декабря 2010 г. в 10:08"
https://www.facebook.com/natasha.petrova.50/posts/175072722526375,"2010 Is almost over; So LIKE this status if I have made you smile this year. Set this as your status, youll be surprised at how many people have smiled because of you. ♥",9,0,"24 декабря 2010 г. в 22:21"
https://www.facebook.com/natasha.petrova.50/posts/184495914910406,"is the mall opened today?",1,8,"24 декабря 2010 г. в 22:13"
https://www.facebook.com/natasha.petrova.50/posts/116084585128117,<3,2,2,"23 декабря 2010 г. в 1:38"
https://www.facebook.com/natasha.petrova.50/posts/178202938865543,http://www.formspring.me/kristinaa5193,0,0,"22 декабря 2010 г. в 9:42"
https://www.facebook.com/natasha.petrova.50/posts/112782552127138,"yayyy so my break officially started today, let the fun begin <3",2,2,"22 декабря 2010 г. в 8:22"
https://www.facebook.com/natasha.petrova.50/posts/115902901811651,"feels great to be happy again [: i missed the real smile on my face <3",3,11,"22 декабря 2010 г. в 8:03"
https://www.facebook.com/natasha.petrova.50/posts/185332594812453,PENISSTUCK,3,2,"21 декабря 2010 г. в 9:48"
https://www.facebook.com/natasha.petrova.50/posts/183783858304643,"i love people that make me smile like an idiot when i read their texts <3",4,0,"21 декабря 2010 г. в 5:57"
https://www.facebook.com/natasha.petrova.50/posts/112259852179286,"done with this piece of shit engish project [[[:",3,16,"20 декабря 2010 г. в 7:04"
https://www.facebook.com/natasha.petrova.50/posts/149261428457539,"This rain doesnt stop me and tag from getting frozen yogurt♥",1,2,"20 декабря 2010 г. в 3:52"
https://www.facebook.com/natasha.petrova.50/posts/176062319082159,"pelemniii <3",3,3,"19 декабря 2010 г. в 23:24"
https://www.facebook.com/natasha.petrova.50/posts/171754066198021,ROFL!,5,4,"19 декабря 2010 г. в 22:41"
https://www.facebook.com/natasha.petrova.50/posts/173441169356109,"nobody wanna see us together but it dont matterrrr",1,2,"19 декабря 2010 г. в 1:08"
https://www.facebook.com/photo.php?fbid=184306804919730&set=a.105549199462158.11194.100000212343014&type=3,Photo/Repost,3,2,"17 декабря 2010 г. в 10:31"
https://www.facebook.com/natasha.petrova.50/posts/136316009758826,"fuck everyone is so fucking annoying, cant wait to fucking graduate and move out of this gaydale that judges everyone and never see all the immature assholes ever again",8,15,"17 декабря 2010 г. в 8:34"
https://www.facebook.com/natasha.petrova.50/posts/185084964839139,<3,1,0,"17 декабря 2010 г. в 5:49"
https://www.facebook.com/natasha.petrova.50/posts/183074635037888,"Bruno Mars will catch a grenade for me but u cant even text me to say hello? [:",6,3,"16 декабря 2010 г. в 9:55"
https://www.facebook.com/natasha.petrova.50/posts/111261728946714,"it seems like when im the happiest i hear a voice, a laugh, a song, and it reminds me of u -__-",4,0,"16 декабря 2010 г. в 8:24"
https://www.facebook.com/natasha.petrova.50/posts/115069688562319,http://www.formspring.me/kristinaa5193,0,0,"16 декабря 2010 г. в 8:02"
https://www.facebook.com/natasha.petrova.50/posts/147115042005815,"im bored so...POST this and see what people want from u [INBOX ONLY]",1,40,"16 декабря 2010 г. в 7:28"
https://www.facebook.com/natasha.petrova.50/posts/183574068325840,"Happy one year anniversary me n my license<33333",2,0,"15 декабря 2010 г. в 17:57"
https://www.facebook.com/natasha.petrova.50/posts/139209329467524,"o.O kinda creepy that its the truth",1,0,"15 декабря 2010 г. в 8:36"
https://www.facebook.com/natasha.petrova.50/posts/148327391882861,"Sometimes pain becomes such a huge part of your life that you expect it to always be there, because you cant remember a time in your life when it wasnt",6,0,"15 декабря 2010 г. в 7:34"
https://www.facebook.com/natasha.petrova.50/posts/150037348379633,"i love my mommy <333333 SHES AMAZING <3",3,1,"14 декабря 2010 г. в 7:32"
https://www.facebook.com/natasha.petrova.50/posts/160896607288341,"treat ur girl right or another man will treat her better.",6,9,"14 декабря 2010 г. в 6:46"
